Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)	Center Freq (Hz)	Freq 5% (Hz)	Freq 25% (Hz)	Freq 75% (Hz)	Freq 95% (Hz)	BW 50% (Hz)	BW 90% (Hz)	Center Time Rel.	Time 5% Rel.	Time 25% Rel.	Time 75% Rel.	Time 95% Rel.	Dur 50% (s)	Dur 90% (s)	colour	source	type	site	pulse count
1763	Spectrogram 1	1	13238.772400000	13239.103941104	3314.286	3728.571	S1130_048K_LVR_10458035_20250520_003000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_003000.flac	38.7724	3515.625	3351.562	3468.750	3609.375	3679.688	140.625	328.125	0.5000	0.0000	0.2143	0.8571	1.0000	0.1920	0.2987	green	anuran	pulse	LVR	
1764	Spectrogram 1	1	13239.823000000	13240.082856541	3242.857	3471.429	S1130_048K_LVR_10458035_20250520_003000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_003000.flac	39.8230	3351.562	3257.812	3304.688	3445.312	3468.750	140.625	210.938	0.5455	0.0000	0.2727	0.8182	0.9091	0.1280	0.2133	green	anuran	pulse	LVR	
1765	Spectrogram 1	1	13240.199400000	13240.521980533	3357.143	3742.857	S1130_048K_LVR_10458035_20250520_003000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_003000.flac	40.1994	3515.625	3398.438	3468.750	3609.375	3679.688	140.625	281.250	0.5000	0.0000	0.2143	0.8571	1.0000	0.1920	0.2987	green	anuran	pulse	LVR	
1766	Spectrogram 1	1	13240.994600000	13241.290298822	3242.857	3471.429	S1130_048K_LVR_10458035_20250520_003000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_003000.flac	40.9946	3351.562	3257.812	3304.688	3445.312	3468.750	140.625	210.938	0.4615	0.0000	0.3077	0.7692	0.9231	0.1280	0.2560	green	anuran	pulse	LVR	
1767	Spectrogram 1	1	13241.729400000	13242.078862244	3385.714	3728.571	S1130_048K_LVR_10458035_20250520_003000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_003000.flac	41.7294	3539.062	3421.875	3492.188	3609.375	3703.125	117.188	281.250	0.4667	0.0000	0.2000	0.8000	1.0000	0.1920	0.3200	green	anuran	pulse	LVR	
1769	Spectrogram 1	1	13243.261600000	13243.539377681	3357.143	3685.714	S1130_048K_LVR_10458035_20250520_003000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_003000.flac	43.2616	3515.625	3398.438	3468.750	3609.375	3679.688	140.625	281.250	0.5000	0.0000	0.1667	0.8333	1.0000	0.1707	0.2560	green	anuran	pulse	LVR	
1770	Spectrogram 1	1	13244.928300000	13245.232959392	3285.714	3657.143	S1130_048K_LVR_10458035_20250520_003000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_003000.flac	44.9283	3492.188	3304.688	3421.875	3562.500	3632.812	140.625	328.125	0.5385	0.0000	0.2308	0.8462	1.0000	0.1707	0.2773	green	anuran	pulse	LVR	
1773	Spectrogram 1	1	13246.666600000	13246.980219963	3300.000	3700.000	S1130_048K_LVR_10458035_20250520_003000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_003000.flac	46.6666	3492.188	3304.688	3421.875	3585.938	3679.688	164.062	375.000	0.5000	0.0000	0.2143	0.8571	1.0000	0.1920	0.2987	green	anuran	pulse	LVR	
1775	Spectrogram 1	1	13258.503600000	13258.790338251	3271.429	3614.286	S1130_048K_LVR_10458035_20250520_003000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_003000.flac	58.5036	3468.750	3281.250	3351.562	3539.062	3609.375	187.500	328.125	0.5000	0.0000	0.2500	0.8333	1.0000	0.1493	0.2560	green	anuran	pulse	LVR	
1882	Spectrogram 1	1	24650.448000000	24650.725777681	3214.286	3457.143	S1130_048K_LVR_10458035_20250520_004500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_004500.flac	50.4480	3398.438	3257.812	3375.000	3421.875	3445.312	46.875	187.500	0.3333	0.0000	0.1667	0.5833	1.0000	0.1067	0.2560	green	anuran	pulse	LVR	
1887	Spectrogram 1	1	24656.935500000	24657.267041103	3214.286	3428.571	S1130_048K_LVR_10458035_20250520_004500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_004500.flac	56.9355	3351.562	3304.688	3328.125	3375.000	3421.875	46.875	117.188	0.9333	0.0667	0.4000	1.0000	1.0000	0.1920	0.2987	green	anuran	pulse	LVR	
1888	Spectrogram 1	1	24658.207900000	24658.539441103	3214.286	3485.714	S1130_048K_LVR_10458035_20250520_004500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_004500.flac	58.2079	3351.562	3304.688	3328.125	3398.438	3468.750	70.312	164.062	0.9333	0.0000	0.4000	1.0000	1.0000	0.1920	0.3200	green	anuran	pulse	LVR	
1890	Spectrogram 1	1	24644.229400000	24644.543019962	3185.714	3457.143	S1130_048K_LVR_10458035_20250520_004500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_004500.flac	44.2294	3398.438	3257.812	3328.125	3421.875	3445.312	93.750	187.500	0.4615	0.0000	0.2308	0.9231	1.0000	0.1920	0.2773	green	anuran	pulse	LVR	
1901	Spectrogram 1	1	24630.277800000	24630.645183385	3171.429	3457.143	S1130_048K_LVR_10458035_20250520_004500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_004500.flac	30.2778	3351.562	3257.812	3328.125	3375.000	3445.312	46.875	187.500	0.9375	0.0625	0.8125	1.0000	1.0000	0.0640	0.3200	green	anuran	pulse	LVR	
1902	Spectrogram 1	1	24631.935500000	24632.195356541	3228.571	3428.571	S1130_048K_LVR_10458035_20250520_004500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_004500.flac	31.9355	3398.438	3257.812	3375.000	3421.875	3421.875	46.875	164.062	0.3333	0.0000	0.1667	0.5000	1.0000	0.0853	0.2560	green	anuran	pulse	LVR	
1905	Spectrogram 1	1	24633.691700000	24633.933635400	3214.286	3485.714	S1130_048K_LVR_10458035_20250520_004500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_004500.flac	33.6917	3398.438	3304.688	3398.438	3421.875	3468.750	23.438	164.062	0.3000	0.0000	0.1000	0.5000	0.9000	0.0853	0.1920	green	anuran	pulse	LVR	
1908	Spectrogram 1	1	24628.879900000	24629.175598822	3228.571	3428.571	S1130_048K_LVR_10458035_20250520_004500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_004500.flac	28.8799	3398.438	3281.250	3328.125	3421.875	3421.875	93.750	140.625	0.4615	0.0000	0.2308	0.9231	1.0000	0.1920	0.2773	green	anuran	pulse	LVR	
1909	Spectrogram 1	1	24627.930100000	24628.225798822	3185.714	3400.000	S1130_048K_LVR_10458035_20250520_004500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_004500.flac	27.9301	3351.562	3257.812	3328.125	3398.438	3398.438	70.312	140.625	0.5385	0.0000	0.3077	1.0000	1.0000	0.1920	0.2773	green	anuran	pulse	LVR	
1911	Spectrogram 1	1	24627.473100000	24627.750877682	3242.857	3485.714	S1130_048K_LVR_10458035_20250520_004500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_004500.flac	27.4731	3398.438	3281.250	3375.000	3421.875	3468.750	46.875	187.500	0.3333	0.0000	0.1667	0.8333	1.0000	0.1707	0.2560	green	anuran	pulse	LVR	
1912	Spectrogram 1	1	24626.012500000	24626.353001674	3185.714	3442.857	S1130_048K_LVR_10458035_20250520_004500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_004500.flac	26.0125	3351.562	3281.250	3328.125	3375.000	3421.875	46.875	140.625	0.9333	0.0667	0.4000	1.0000	1.0000	0.1920	0.2987	green	anuran	pulse	LVR	
1931	Spectrogram 1	1	24605.107500000	24605.439041104	3200.000	3457.143	S1130_048K_LVR_10458035_20250520_004500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_004500.flac	5.1075	3351.562	3281.250	3328.125	3421.875	3445.312	93.750	164.062	0.8571	0.0000	0.2857	1.0000	1.0000	0.2133	0.2987	green	anuran	pulse	LVR	
1932	Spectrogram 1	1	24603.915800000	24604.319025666	3228.571	3457.143	S1130_048K_LVR_10458035_20250520_004500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_004500.flac	3.9158	3351.562	3328.125	3351.562	3375.000	3421.875	23.438	93.750	0.8889	0.1667	0.8333	1.0000	1.0000	0.0640	0.3200	green	anuran	pulse	LVR	
1933	Spectrogram 1	1	24602.562700000	24602.903201673	3242.857	3457.143	S1130_048K_LVR_10458035_20250520_004500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_004500.flac	2.5627	3351.562	3304.688	3328.125	3398.438	3445.312	70.312	140.625	0.9333	0.0000	0.4000	1.0000	1.0000	0.1920	0.3200	green	anuran	pulse	LVR	
1934	Spectrogram 1	1	24601.962400000	24602.249138252	3228.571	3442.857	S1130_048K_LVR_10458035_20250520_004500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_004500.flac	1.9624	3398.438	3281.250	3328.125	3421.875	3421.875	93.750	140.625	0.4615	0.0000	0.2308	0.9231	1.0000	0.1920	0.2773	green	anuran	pulse	LVR	
1935	Spectrogram 1	1	24601.505400000	24601.774217111	3257.143	3471.429	S1130_048K_LVR_10458035_20250520_004500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_004500.flac	1.5054	3398.438	3281.250	3375.000	3421.875	3468.750	46.875	187.500	0.3333	0.0000	0.1667	0.8333	1.0000	0.1707	0.2560	green	anuran	pulse	LVR	
1937	Spectrogram 1	1	24600.241900000	24600.546559392	3242.857	3442.857	S1130_048K_LVR_10458035_20250520_004500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_004500.flac	0.2419	3398.438	3281.250	3328.125	3421.875	3421.875	93.750	140.625	0.3846	0.0000	0.2308	0.9231	1.0000	0.1920	0.2773	green	anuran	pulse	LVR	
1989	Spectrogram 1	1	13842.867400000	13843.118295970	3400.000	3685.714	S1130_048K_LVR_10458035_20250520_010000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_010000.flac	42.8674	3585.938	3468.750	3539.062	3585.938	3632.812	46.875	164.062	0.1818	0.0000	0.0909	0.3636	0.9091	0.0640	0.2133	green	anuran	pulse	LVR	
2013	Spectrogram 1	1	25200.259900000	25200.528717111	3385.714	3571.429	S1130_048K_LVR_10458035_20250520_011500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_011500.flac	0.2599	3515.625	3468.750	3492.188	3562.500	3562.500	70.312	93.750	0.1818	0.0000	0.0909	0.3636	0.5455	0.0640	0.1280	green	anuran	pulse	LVR	
2014	Spectrogram 1	1	25202.276000000	25202.607541103	3328.571	3600.000	S1130_048K_LVR_10458035_20250520_011500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_011500.flac	2.2760	3515.625	3445.312	3492.188	3539.062	3585.938	46.875	140.625	0.2667	0.0000	0.1333	1.0000	1.0000	0.2773	0.3200	green	anuran	pulse	LVR	
2015	Spectrogram 1	1	25203.879900000	25204.139756541	3328.571	3600.000	S1130_048K_LVR_10458035_20250520_011500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_011500.flac	3.8799	3515.625	3468.750	3492.188	3562.500	3585.938	70.312	117.188	0.1667	0.0000	0.0833	0.3333	0.8333	0.0640	0.2133	green	anuran	pulse	LVR	
2016	Spectrogram 1	1	25205.349500000	25205.681041104	3342.857	3614.286	S1130_048K_LVR_10458035_20250520_011500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_011500.flac	5.3495	3515.625	3445.312	3492.188	3539.062	3585.938	46.875	140.625	0.2667	0.0000	0.1333	1.0000	1.0000	0.2773	0.3200	green	anuran	pulse	LVR	
2017	Spectrogram 1	1	25206.953400000	25207.195335399	3342.857	3614.286	S1130_048K_LVR_10458035_20250520_011500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_011500.flac	6.9534	3515.625	3468.750	3492.188	3562.500	3585.938	70.312	117.188	0.1818	0.0000	0.0909	0.3636	0.6364	0.0640	0.1493	green	anuran	pulse	LVR	
2020	Spectrogram 1	1	25208.566300000	25208.799274830	3342.857	3628.571	S1130_048K_LVR_10458035_20250520_011500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_011500.flac	8.5663	3515.625	3468.750	3492.188	3562.500	3585.938	70.312	117.188	0.2000	0.0000	0.1000	0.4000	0.6000	0.0640	0.1280	green	anuran	pulse	LVR	
2024	Spectrogram 1	1	25212.123600000	25212.410338252	3357.143	3642.857	S1130_048K_LVR_10458035_20250520_011500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_011500.flac	12.1236	3515.625	3468.750	3492.188	3562.500	3585.938	70.312	117.188	0.1667	0.0000	0.0833	0.3333	0.8333	0.0640	0.2133	green	anuran	pulse	LVR	
2028	Spectrogram 1	1	25217.685400000	25217.927335400	3342.857	3600.000	S1130_048K_LVR_10458035_20250520_011500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_011500.flac	17.6854	3515.625	3468.750	3492.188	3562.500	3585.938	70.312	117.188	0.2000	0.0000	0.1000	0.4000	0.6000	0.0640	0.1280	green	anuran	pulse	LVR	
2037	Spectrogram 1	1	25222.369200000	25222.646977682	3328.571	3600.000	S1130_048K_LVR_10458035_20250520_011500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_011500.flac	22.3692	3515.625	3468.750	3492.188	3562.500	3585.938	70.312	117.188	0.1667	0.0000	0.0833	0.3333	0.8333	0.0640	0.2133	green	anuran	pulse	LVR	
2039	Spectrogram 1	1	25224.125500000	25224.376395970	3357.143	3600.000	S1130_048K_LVR_10458035_20250520_011500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_011500.flac	24.1255	3515.625	3468.750	3492.188	3562.500	3585.938	70.312	117.188	0.1818	0.0000	0.0909	0.3636	0.5455	0.0640	0.1280	green	anuran	pulse	LVR	
2041	Spectrogram 1	1	25225.487500000	25225.756317111	3371.429	3571.429	S1130_048K_LVR_10458035_20250520_011500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_011500.flac	25.4875	3492.188	3468.750	3492.188	3562.500	3562.500	70.312	93.750	0.1667	0.0000	0.0833	0.3333	0.8333	0.0640	0.2133	green	anuran	pulse	LVR	
2048	Spectrogram 1	1	25239.797500000	25240.093198822	3371.429	3585.714	S1130_048K_LVR_10458035_20250520_011500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_011500.flac	39.7975	3492.188	3445.312	3492.188	3539.062	3562.500	46.875	117.188	0.1538	0.0000	0.0769	0.3077	1.0000	0.0640	0.2773	green	anuran	pulse	LVR	
2052	Spectrogram 1	1	25241.679300000	25241.939156540	3371.429	3600.000	S1130_048K_LVR_10458035_20250520_011500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_011500.flac	41.6793	3515.625	3468.750	3492.188	3562.500	3585.938	70.312	117.188	0.1818	0.0000	0.0909	0.3636	0.5455	0.0640	0.1280	green	anuran	pulse	LVR	
2055	Spectrogram 1	1	25237.100400000	25237.387138252	3414.286	3600.000	S1130_048K_LVR_10458035_20250520_011500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_011500.flac	37.1004	3515.625	3468.750	3492.188	3562.500	3585.938	70.312	117.188	0.1667	0.0000	0.0833	0.3333	0.6667	0.0640	0.1707	green	anuran	pulse	LVR	
2059	Spectrogram 1	1	25234.152400000	25234.430177681	3357.143	3600.000	S1130_048K_LVR_10458035_20250520_011500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_011500.flac	34.1524	3515.625	3468.750	3492.188	3562.500	3585.938	70.312	117.188	0.1667	0.0000	0.0833	0.3333	0.8333	0.0640	0.2133	green	anuran	pulse	LVR	
2062	Spectrogram 1	1	25243.148800000	25243.399695970	3328.571	3614.286	S1130_048K_LVR_10458035_20250520_011500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_011500.flac	43.1488	3515.625	3468.750	3492.188	3562.500	3585.938	70.312	117.188	0.1818	0.0000	0.0909	0.3636	0.6364	0.0640	0.1493	green	anuran	pulse	LVR	
2066	Spectrogram 1	1	25257.037700000	25257.324438252	3371.429	3600.000	S1130_048K_LVR_10458035_20250520_011500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_011500.flac	57.0377	3515.625	3445.312	3492.188	3562.500	3585.938	70.312	140.625	0.1538	0.0000	0.0769	0.3077	1.0000	0.0640	0.2773	green	anuran	pulse	LVR	
2067	Spectrogram 1	1	25226.711500000	25227.132646807	3328.571	3657.143	S1130_048K_LVR_10458035_20250520_011500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_011500.flac	26.7115	3515.625	3445.312	3492.188	3515.625	3585.938	23.438	140.625	0.8333	0.0000	0.2222	0.9444	1.0000	0.2773	0.3840	green	anuran	pulse	LVR	
2073	Spectrogram 1	1	25231.908600000	25232.195338252	3285.714	3614.286	S1130_048K_LVR_10458035_20250520_011500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_011500.flac	31.9086	3515.625	3421.875	3492.188	3562.500	3585.938	70.312	164.062	0.1538	0.0000	0.0769	0.3077	1.0000	0.0640	0.2773	green	anuran	pulse	LVR	
2074	Spectrogram 1	1	25244.578800000	25244.883459392	3371.429	3628.571	S1130_048K_LVR_10458035_20250520_011500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_011500.flac	44.5788	3515.625	3445.312	3492.188	3562.500	3585.938	70.312	140.625	0.1538	0.0000	0.0769	0.3077	1.0000	0.0640	0.2773	green	anuran	pulse	LVR	
2076	Spectrogram 1	1	25246.138000000	25246.415777682	3357.143	3657.143	S1130_048K_LVR_10458035_20250520_011500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_011500.flac	46.1380	3515.625	3468.750	3492.188	3562.500	3585.938	70.312	117.188	0.1667	0.0000	0.0833	0.3333	0.8333	0.0640	0.2133	green	anuran	pulse	LVR	
2077	Spectrogram 1	1	25247.965900000	25248.288480533	3357.143	3600.000	S1130_048K_LVR_10458035_20250520_011500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_011500.flac	47.9659	3515.625	3445.312	3492.188	3562.500	3585.938	70.312	140.625	0.2143	0.0000	0.0714	0.4286	1.0000	0.1067	0.2987	green	anuran	pulse	LVR	
2081	Spectrogram 1	1	25249.919300000	25250.188117111	3328.571	3628.571	S1130_048K_LVR_10458035_20250520_011500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_011500.flac	49.9193	3515.625	3468.750	3492.188	3562.500	3585.938	70.312	117.188	0.1667	0.0000	0.0833	0.3333	0.8333	0.0640	0.2133	green	anuran	pulse	LVR	
2083	Spectrogram 1	1	25251.595000000	25251.872777681	3342.857	3600.000	S1130_048K_LVR_10458035_20250520_011500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_011500.flac	51.5950	3515.625	3468.750	3492.188	3562.500	3585.938	70.312	117.188	0.1667	0.0000	0.0833	0.3333	0.8333	0.0640	0.2133	green	anuran	pulse	LVR	
2085	Spectrogram 1	1	25254.032200000	25254.292056541	3342.857	3628.571	S1130_048K_LVR_10458035_20250520_011500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_011500.flac	54.0322	3515.625	3468.750	3492.188	3562.500	3585.938	70.312	117.188	0.1818	0.0000	0.0909	0.3636	0.6364	0.0640	0.1493	green	anuran	pulse	LVR	
2105	Spectrogram 1	1	25801.487500000	25801.801119962	3385.714	3685.714	S1130_048K_LVR_10458035_20250520_013000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_013000.flac	1.4875	3585.938	3421.875	3492.188	3632.812	3656.250	140.625	234.375	0.4286	0.0000	0.1429	0.6429	0.9286	0.1493	0.2773	green	anuran	pulse	LVR	
2106	Spectrogram 1	1	25803.145200000	25803.458819963	3371.429	3657.143	S1130_048K_LVR_10458035_20250520_013000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_013000.flac	3.1452	3562.500	3398.438	3492.188	3632.812	3656.250	140.625	257.812	0.3571	0.0000	0.1429	0.6429	0.9286	0.1493	0.2773	green	anuran	pulse	LVR	
2112	Spectrogram 1	1	25814.489300000	25814.820841103	3200.000	3500.000	S1130_048K_LVR_10458035_20250520_013000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_013000.flac	14.4893	3421.875	3234.375	3351.562	3445.312	3492.188	93.750	257.812	0.4286	0.0000	0.2143	0.7143	0.9286	0.1493	0.2773	green	anuran	pulse	LVR	
